gene	pvalue	FC	fdr
FOLR2	1.2029829408681841e-06	1.1231371713262555	4.222261512688795e-06
FOLR3	1.8061876668219317e-05	1.141847737724974	4.2874009041996755e-05
FOS	0.00012630565892972966	1.0915218469542292	0.00024331540527034658
FOSL1	0.0005897899917698297	1.1896360657343197	0.0009903774419320814
FOSL2	1.4057457578175981e-06	1.1126760693964826	4.815892711277621e-06
FOXA1	0.8284409743688916	0.9493256625366226	0.8459962321506744
FOXA2	0.009171948644302971	0.7682462597887929	0.012661893454030475
FOXA3	0.0032720839313181488	1.1000655454271422	0.004831264865033508
FOXB1	0.0013308352319063295	1.168800679889096	0.002092612266453085
FOXB2	0.0011312031127586016	0.7367208610001447	0.0018027992915144956
FOXC1	0.4090710154574707	0.9774363766811002	0.4439621087184103
FOXD1	0.12670391327109312	0.6588197490251114	0.1489710637018971
FOXD2	0.33982123027255384	0.9392191658047887	0.3737221093629912
FOXE1	0.5223121267888151	0.9373282521922471	0.556556091861169
FOXE3	0.05238036637296217	0.9414891480047988	0.06491419393759211
FOXF1	0.00023915095086056489	0.6860607685691785	0.000434092004551402
FOXF2	0.3557148333631992	1.0665579332310868	0.3898455830231293
FOXH1	5.90025272270606e-07	1.2208883434031619	2.373862611467744e-06
FOXI1	3.06023459300895e-09	1.1446070197095628	5.590175826940536e-08
FOXI2	0.0001492726651728454	1.1535712158812195	0.0002828206511886911
FOXI3	0.002293754848970151	0.8346178606606418	0.003462874053442754
FOXJ2	5.582428273446095e-10	1.1582141339081624	2.1562661880639115e-08
FOXJ3	0.0023334636570863463	1.0325246179977856	0.00352002169477996
FOXK1	5.3828822769537864e-08	1.0555405397203812	3.770750021419404e-07
FOXK2	2.4937978677447933e-05	1.0302530740370541	5.690897719838539e-05
FOXL1	0.04992188820529619	0.9284894477051114	0.06203456638477375
FOXL2	0.3477102802238776	0.9338581575402994	0.38178966031091954
FOXL2NB	0.5089820078173879	0.9508291311416771	0.5433818748623637
FOXM1	1.7262378279137333e-07	1.022567639921376	8.986382108275196e-07
FOXN2	0.4090710154574707	1.0198326446993382	0.4439621087184103
FOXN3	0.00024402834205548943	1.030348676243351	0.0004423104755107259
FOXN4	1.7583287664444843e-08	1.0843199007570437	1.7422604878999523e-07
FOXO1	8.52621538377231e-08	1.2798455087794824	5.276312659016048e-07
FOXO3	2.532216473498869e-06	1.0620225404222061	7.852716254895369e-06
FOXO4	0.6058851640001741	1.0110257224921262	0.6373319097444836
FOXO6	3.693260639584803e-09	1.2025232092298188	6.30637756005594e-08
FOXP1	0.0003175859192320494	1.0613140443194469	0.0005616863863384027
FOXP2	6.977874091839315e-08	1.1497741691035457	4.5597989114989583e-07
FOXP3	3.1762208666951043e-06	1.1054646098687104	9.463205644049399e-06
FOXP4	1.2254029456175936e-08	1.1152468975176681	1.3667609635911148e-07
FOXQ1	0.00014023408601485638	0.5546364051039787	0.00026743133488762815
FOXR1	0.00039318322892386437	1.0489109044884242	0.0006821167331502013
