gene	pvalue	FC	fdr
MDFI	1	1.1606634047478268	1.0
MDFIC	1	1.1032719129497894	1.0
MDGA1	1	1.0646739914264414	1.0
MDGA2	1	0.890668278469205	1.0
MDH1B	1	1.033608867204017	1.0
MDH2	1	1.0630105863237398	1.0
MDK	4.765541644580094e-10	3.484322974613656	5.402712212614691e-08
MDM1	1	0.9678867932659613	1.0
MDM2	1	1.0321894191691214	1.0
MDM4	1	1.0112199061750629	1.0
MDN1	1	1.041528647964043	1.0
ME1	1.1866198695004434e-07	1.3003865400683048	2.7187450752551327e-06
ME2	1	1.068331783595683	1.0
ME3	3.694867403292284e-05	1.287806121699086	0.00045678469795951864
MEAF6	1	1.002121637589261	1.0
MEAK7	1	1.1543902976365776	1.0
MECOM	0.0015102387480547526	1.2064044255256674	0.013177995461218922
MECP2	1	1.1015308805584583	1.0
MECR	1	1.0416099172332864	1.0
MED1	1	0.9919716648895522	1.0
MED10	1	0.9986672094184199	1.0
MED11	1	1.0325819901824822	1.0
MED12	1	1.0251019586191068	1.0
MED12L	1	1.040499775022004	1.0
MED13	1	0.940776252562174	1.0
MED13L	1	0.9403152686917039	1.0
MED14	1	0.9457924584900199	1.0
MED14OS	1	0.9724330802711749	1.0
MED15	1	1.018645359608494	1.0
MED16	1	1.0237988726161884	1.0
MED18	1	1.0905130935202982	1.0
MED19	1	1.0027207967510448	1.0
MED21	1	1.0063986881592288	1.0
MED22	1	1.0469533809870513	1.0
MED23	1	0.9804568360493467	1.0
MED24	1	1.0239489956011454	1.0
MED25	1	0.9953538855780106	1.0
MED27	1	0.988993426960712	1.0
MED28	1	0.9675105692650074	1.0
MED29	1	1.0269256620461817	1.0
MED30	0.2972625227052221	1.4382863988137313	1.0
MED31	1	0.9648599524827793	1.0
MED4	1	1.0272576188993188	1.0
MED9	1	0.9799592690132845	1.0
MEF2A	1	0.9520763039960327	1.0
MEF2C	0.00010511059722830892	2.2156935632763246	0.0011695513409478275
MEF2D	1	1.1504470774947961	1.0
MEFV	1	1.0569643288228041	1.0
MEGF10	1	1.0443476977419037	1.0
MEGF11	1	1.0961014871759724	1.0
MEGF6	1	1.0913599465987076	1.0
MEGF8	1	1.0528081628494688	1.0
MEGF9	1	0.9989194557978494	1.0
MEI1	1	1.1430082881384156	1.0
MEI4	1	1.1689512184382478	1.0
MEIG1	1	1.0989128252695124	1.0
MEIOC	0.004788728864005962	0.6955399786870312	0.03688550340393118
MEIOSIN	1	1.0418213046339517	1.0
MEIS1	4.765541644580094e-10	1.3148592209847292	5.402712212614691e-08
MEIS2	4.622575395242691e-08	1.3156164968570156	1.243383416945332e-06
MEIS3	9.153628563201221e-05	1.3135604104366774	0.0010331584451312294
MELK	1	1.0141197803068125	1.0
MELTF	1	1.1559773504973747	1.0
MEN1	8.339697878015163e-10	1.3690343314741733	7.735701577152853e-08
MEOX1	1	1.1016216600870004	1.0
MEOX2	1.072246870030521e-08	3.9872057105633356	3.9260139583294556e-07
MEP1A	1	0.9876511698604361	1.0
MEPE	1	0.9709579170572925	1.0
MERTK	1	1.1066801838310552	1.0
MESD	1	1.09991211117197	1.0
MESP1	0.5317052143854354	1.5427332275337726	1.0
MESP2	1	1.060637641365268	1.0
MEST	1	0.9464496537544228	1.0
MET	1	1.1019344974786636	1.0
METAP1	1	1.0833425400994774	1.0
METAP1D	1	1.1183638873460344	1.0
METAP2	1	0.870563730231962	1.0
METRN	1	1.1016668787212038	1.0
METRNL	1	1.1209807027652063	1.0
METTL13	1	1.0316036881645694	1.0
METTL14	1	1.0152697726722608	1.0
METTL15	1	0.9714999314179897	1.0
METTL16	1	1.090863439515016	1.0
METTL17	1	1.086426974391609	1.0
METTL21A	1.8025661270624206e-07	1.6544007757504418	3.8584999405161325e-06
METTL21C	1	1.0776893250441832	1.0
METTL22	1	1.0852042357934357	1.0
METTL23	1	1.0531224472523184	1.0
METTL24	5.411272537420696e-07	1.2720114499030286	1.0014452984912183e-05
METTL25	1	1.0322374082159556	1.0
METTL25B	1	1.0467460839668	1.0
METTL26	1	1.106597860663012	1.0
METTL27	1	1.1372168691668973	1.0
METTL3	1	1.0589819950260366	1.0
METTL4	1	1.0156034678953472	1.0
METTL5	1	1.0370021224269494	1.0
METTL6	1	0.9909927154289043	1.0
METTL8	1	1.062447311651762	1.0
METTL9	1	1.0663769912457277	1.0
MEX3A	1	0.978546334835705	1.0
MEX3B	1	1.002850347114131	1.0
MEX3C	1	1.0903281813026768	1.0
MEX3D	1	1.0321317498112024	1.0
MFAP1	1	1.0121462565558974	1.0
MFAP3	1	1.0380522562455063	1.0
MFAP3L	1	1.0302422003562708	1.0
MFAP4	1	1.1088095189233205	1.0
MFAP5	1	1.0247740373069008	1.0
MFF	1	0.9965083637131777	1.0
MFGE8	0.000957430913464735	1.2104101351353451	0.008686117445511421
MFHAS1	1	1.1280779490163693	1.0
MFN1	0.4287763335186289	0.7316022914738229	1.0
MFN2	1	1.0495358916171529	1.0
MFNG	0.002501798564561312	1.4991384378185546	0.020697311908438314
MFRP	1	0.9896234969464236	1.0
MFSD1	1	1.1486187250073379	1.0
MFSD10	1	1.1289833238110671	1.0
MFSD11	1	1.0129419971225901	1.0
MFSD13A	0.005723339623890001	1.9866852193128717	0.043450254436327614
MFSD14B	1	0.9902227531422299	1.0
MFSD2A	1	1.1740926855204274	1.0
MFSD2B	9.37632232425245e-06	1.401348417301647	0.00013275172356399978
MFSD3	2.350007723483559e-06	1.233903209905951	3.778032374781079e-05
MFSD4A	1	1.0365914381062562	1.0
MFSD4B	1	0.9966564844349485	1.0
MFSD5	1	1.082387978612431	1.0
MFSD6	1	1.1162226989410764	1.0
MFSD6L	0.010110840857443008	1.2037891873844546	0.07289044716117063
MFSD8	1	0.9881674488058309	1.0
MFSD9	1	1.0290268727235794	1.0
MGA	1	1.0858886709264661	1.0
MGAM	1	1.1532580325652695	1.0
MGAM2	1	1.0964814720270102	1.0
MGARP	2.5255269486615008e-05	2.718233552665149	0.00032729204021392266
MGAT1	1	1.0681321305276166	1.0
MGAT3	1	1.131868751508282	1.0
MGAT4A	1	1.0876667501681825	1.0
MGAT4B	1	1.0795848391677567	1.0
MGAT4C	0.004618000713540976	1.351268690693957	0.035678193296690884
MGAT4D	1	1.0467271346192348	1.0
MGAT5	1	1.0820385676452207	1.0
MGAT5B	1	1.1141931268198415	1.0
MGLL	1	1.127379988261383	1.0
MGMT	1	0.8831837957884852	1.0
MGRN1	1	1.088250498539394	1.0
MGST1	1	1.007086120369133	1.0
MGST2	2.2636322811755446e-09	1.9242317668993048	1.4869052387721764e-07
MGST3	1	1.0251979090009509	1.0
MIA2	1	1.0321988409488636	1.0
MIA3	1	1.0545234710905134	1.0
MIB1	1	0.9487480050325358	1.0
MIB2	1	1.0953112142521213	1.0
MICAL1	1	1.1655334135489799	1.0
MICAL2	1	1.063319335620424	1.0
MICAL3	1	1.0561814350227632	1.0
MICALL1	2.060262791493089e-06	1.2234337555889878	3.3616547999788625e-05
MICALL2	1	1.0320014241232127	1.0
MICB	1	0.8815165555535185	1.0
MICOS10	1	1.0614773020525448	1.0
MICU1	1	1.0649798328199602	1.0
MICU2	1	0.9027545332796107	1.0
MICU3	1	1.1195188424374016	1.0
MID1	1	1.1681771124750004	1.0
MID1IP1	0.4127648925206216	1.2242507202332442	1.0
MID2	0.025854753282914183	1.329491730769276	0.17347961376370083
MIDEAS	1	1.103793727077511	1.0
MIDN	0.06001657418451038	0.7324249641653887	0.3715831989862182
MIEF1	0.0055251882831698195	1.1960206888662004	0.04207114759896224
MIEF2	1	1.091374298243446	1.0
MIEN1	1	1.148159836307188	1.0
MIER1	1	0.8581301048678852	1.0
MIER2	1	1.049190849827847	1.0
MIER3	1	0.945050075533462	1.0
MIGA1	1	1.0227339012779129	1.0
MIGA2	1	1.0376391757568413	1.0
MIIP	1	0.9991389485824882	1.0
MILR1	1	1.0126973224039022	1.0
MINAR1	0.003171729473565799	1.346172025061363	0.02565714566222228
MINDY1	1	1.072354167835391	1.0
MINDY2	0.5538461538461539	0.3124613591094619	1.0
MINDY3	1	1.0273523098096384	1.0
MINK1	1	1.0497407537732029	1.0
MINPP1	1	1.0399650231473523	1.0
MIOS	1	0.9762846871352953	1.0
MIOX	1	1.0315345170116037	1.0
MIPEP	1	1.064298565388631	1.0
MIPOL1	0.09057859690274452	0.7317972212427791	0.5432231291522355
MIS12	1	1.0325451715937204	1.0
MIS18A	1	0.9885394073837136	1.0
MIS18BP1	0.002933591783429898	1.4388162491951855	0.02395870984279327
MISP	1	1.1308753882092986	1.0
MISP3	1	1.0644794742419708	1.0
MITF	1	1.0773370825372393	1.0
MIXL1	2.350007723483559e-06	1.444859630970258	3.778032374781079e-05
MKI67	1	1.0754595186657026	1.0
MKKS	1	1.0497942650151952	1.0
MKLN1	3.4032996516227625e-05	1.2731525262230639	0.00042589943718795075
MKNK1	1	1.1196787617800814	1.0
MKNK2	1	1.1448679117153295	1.0
MKRN1	1	1.1015405145137627	1.0
MKRN2OS	1	1.1358656292624232	1.0
MKRN3	0.0022230737854947403	0.4571118313649047	0.01862295801149261
MKS1	1	0.973934471546216	1.0
MKX	1	1.0957428824806243	1.0
MLC1	1	1.1245079779313223	1.0
MLEC	1	1.063835173619069	1.0
MLF1	1	1.0435612265468759	1.0
MLF2	1	0.951142389674612	1.0
MLH1	1	1.0025117384981703	1.0
MLH3	0.010110840857443008	1.419920546044472	0.07289044716117063
MLIP	1	1.0956187765208416	1.0
MLKL	1	1.1342439033189138	1.0
MLLT1	1	1.1755098644081419	1.0
MLLT10	1.8025661270624206e-07	1.5699252398159798	3.8584999405161325e-06
MLLT3	0.00023639277096293483	1.4485384965751473	0.0024628940500937492
MLLT6	1	1.0238056954512385	1.0
MLN	1	1.1291828852371981	1.0
MLNR	1	1.1786131817786836	1.0
MLPH	1	1.0660394778629079	1.0
MLST8	1	1.0574704570207674	1.0
MLX	1	1.1465379369126278	1.0
MLXIP	1	1.1396659996875533	1.0
MLXIPL	0.003171729473565799	1.2010846949242098	0.02565714566222228
MLYCD	1	1.1423971753983826	1.0
MMAA	1	1.0377809402019447	1.0
MMAB	1	1.0126717610070135	1.0
MMACHC	1	1.1279919713273328	1.0
MMD	1	1.106159322901518	1.0
MMD2	1	1.133016571213124	1.0
MME	1	1.0060129912473388	1.0
MMEL1	1	1.0217911495002876	1.0
MMGT1	1	1.0516638399934175	1.0
MMP11	0.0055251882831698195	1.4867299281600064	0.04207114759896224
MMP12	1	1.1504924511543464	1.0
MMP13	1	1.0543555557910465	1.0
MMP14	7.6054470491264865e-06	1.2308516076724056	0.00010919452822409088
MMP15	1	1.1716300548363312	1.0
MMP16	1	1.0259878575694212	1.0
MMP17	1	1.0968997858206264	1.0
MMP19	1	1.121135732245505	1.0
MMP2	1	1.12116809066962	1.0
MMP20	1	0.9354895570194045	1.0
MMP21	1	1.0007064368687564	1.0
MMP23B	5.242095809038103e-09	3.460381271270149	2.431220495676611e-07
MMP24OS	1	1.0371949233821063	1.0
MMP26	1	1.0542416683914786	1.0
MMP27	1	0.9199826834246863	1.0
MMP28	1	1.0398643434379564	1.0
MMP3	0.009792463002450867	1.335440869137726	0.07086224409102153
MMP7	1	1.1325672032665708	1.0
MMP8	1	1.1750220299799956	1.0
MMP9	0.0059273623501933876	1.2155961427531283	0.04493228368980178
MMRN1	0.0015777363311075506	1.1983623677431177	0.01369668437186674
MMRN2	1	1.0310039133182685	1.0
MMS19	1	1.1779429865579993	1.0
MMS22L	1	0.9952279907042806	1.0
MMUT	1	1.009084625058527	1.0
MN1	1	1.1268836313095063	1.0
MNAT1	1	1.1193355893149952	1.0
MNDA	1	0.9281027138486615	1.0
MNS1	0.0010036731085358358	0.823063148537336	0.009084102262649892
MNT	1	1.1182499617712673	1.0
MNX1	0.0014451580094470035	1.4689026582607467	0.012704275321416651
MOAP1	1	1.0500854526589665	1.0
MOB1A	1	1.026699274386341	1.0
MOB1B	1	1.0125683464099777	1.0
MOB2	1	1.0471190787644602	1.0
MOB3A	1	1.060080478706058	1.0
MOB3B	1	1.086019237068067	1.0
MOBP	1	1.0503059291578236	1.0
MOCS1	1	1.0979194120475262	1.0
MOG	1	1.0924275150060432	1.0
MOGAT1	0.000499991932235842	1.4174048787628069	0.0048432762802971905
MOGAT2	1	1.0218149958036247	1.0
MOGAT3	1	1.0913878265488695	1.0
MOGS	1	0.9158370414413467	1.0
MOK	1	1.013617252188256	1.0
MON1A	1	0.9828734737364269	1.0
MON1B	1	1.025017852065894	1.0
MON2	0.19144587586085568	0.7545965856076943	1.0
MORC1	1	1.0214460110133512	1.0
MORC2	1	1.0188112695252793	1.0
MORC3	1	1.062200054707964	1.0
MORC4	1	0.9852688296108959	1.0
MORF4L1	1.1866198695004434e-07	1.2801991924821845	2.7187450752551327e-06
MORF4L2	1	0.9788564665679799	1.0
MORN1	1	1.0288043621653418	1.0
MORN2	1	1.0008885474355658	1.0
MORN3	1	1.129355112614976	1.0
MOS	1	0.984319011114423	1.0
MOSMO	1	0.9394890571815049	1.0
MOSPD1	1	0.9418782565769447	1.0
MOSPD2	1	1.017716061863683	1.0
MOSPD3	1	1.0540835096340633	1.0
MOV10	1	1.0497198462765644	1.0
MOV10L1	1	1.018932478052644	1.0
MOXD1	1.4892317639312792e-08	1.5242046949578807	5.020416772459963e-07
MPC1	1	1.0603118903270699	1.0
MPC1L	1	0.9979289666806335	1.0
MPC2	1	0.975711170589271	1.0
MPDZ	1	1.0980024964944668	1.0
MPEG1	1	1.170873278806479	1.0
MPG	1	1.0423034373914575	1.0
MPHOSPH6	1	0.9762257413506018	1.0
MPHOSPH8	1	1.044096119499049	1.0
MPHOSPH9	1	1.0640104921942883	1.0
MPI	1	1.1050831882308616	1.0
MPIG6B	1	1.109736934136592	1.0
MPL	1	1.0977834150490493	1.0
MPLKIP	1	1.1052110350301891	1.0
MPND	1	1.026704875561881	1.0
MPO	1	1.1136463837763768	1.0
MPP1	1	1.0720024462081295	1.0
MPP2	1	1.0653457557126376	1.0
MPP3	1	1.0953127030943968	1.0
MPP4	1.1477211358265583e-05	1.3132392974233353	0.00016012645381791683
MPP7	1	0.9636102945038607	1.0
MPPE1	0.0009273489073002759	1.4987937772691637	0.008483607307968155
MPPED1	1	1.0298161188125607	1.0
MPPED2	1	0.9991703730372422	1.0
MPRIP	1	1.0527385682421442	1.0
MPST	1	1.0132526377447522	1.0
MPV17	1	1.0153240740750442	1.0
MPV17L2	1	0.9709527584355963	1.0
MPZ	1	1.0401141922702009	1.0
MPZL1	1	1.0445340582521894	1.0
MPZL2	1	1.0765780192842616	1.0
MPZL3	1	1.142493557884129	1.0
MR1	1	1.178422822112188	1.0
MRAP	8.745960303215616e-07	1.2991561792034736	1.5619244158776548e-05
MRAP2	5.411272537420696e-07	1.6065170046221815	1.0014452984912183e-05
MRAS	1	1.1030978276031966	1.0
MRC2	1	1.1676298140358015	1.0
MRE11	1	1.113631279373703	1.0
MREG	1	1.1852360522756777	1.0
MRFAP1	1	0.8564253061793222	1.0
MRFAP1L1	1	1.0085770692640956	1.0
MRGBP	1	1.0136597401936613	1.0
MRGPRD	1	1.0227612358813583	1.0
MRGPRE	1	0.9909608140978066	1.0
MRGPRF	1	0.9919985045428948	1.0
MRGPRX2	0.028767845493267215	1.3351774086310457	0.1910159979498719
MRGPRX3	1	0.9984711930961911	1.0
MRI1	0.00012870131525559897	1.8040322469498347	0.0014059768950656262
MRM1	1	1.059327421581249	1.0
MRM3	1	1.0276724605398044	1.0
MRNIP	1	1.0321162450654409	1.0
MRO	1	1.0582826075998357	1.0
MROH1	1	0.9929024924966946	1.0
MROH2A	1	0.9483955715230088	1.0
MROH2B	1	0.9682347243911553	1.0
MROH5	1	1.0356724151879158	1.0
MROH6	1.1866198695004434e-07	1.544717628515585	2.7187450752551327e-06
MRPL1	1	1.0558452444118605	1.0
MRPL10	1	0.9973199562896206	1.0
MRPL11	1	0.9049174011887373	1.0
MRPL13	1	1.0095207876514711	1.0
MRPL14	0.002402557470336884	1.2737066508859358	0.019951786263432452
MRPL15	0.3767403737683531	0.7711716028687123	1.0
MRPL16	1	1.1180464528759055	1.0
MRPL17	1	1.05901840735874	1.0
MRPL18	0.0035589867995491254	1.2033806846925172	0.028281564365056782
MRPL19	1	0.9484306866367643	1.0
MRPL20	1	1.0573652784458851	1.0
MRPL21	1	1.0269087848929748	1.0
MRPL22	1	1.0206249909885916	1.0
MRPL23	1	1.0901653306180945	1.0
MRPL24	1	0.9250342377959101	1.0
MRPL27	1	1.0052635781192887	1.0
MRPL28	1	1.020227056909503	1.0
MRPL32	1	0.9893041625514832	1.0
MRPL33	0.0014451580094470035	1.2279371263308363	0.012704275321416651
MRPL35	1	1.069452598861278	1.0
MRPL36	1	0.9621007711639432	1.0
MRPL37	1	1.0513072941012223	1.0
MRPL39	1	1.0356952876927439	1.0
MRPL4	1	0.964372881242482	1.0
MRPL41	1	0.8442712229350905	1.0
MRPL42	0.16974524963764798	0.6729609826393155	0.9689912318139059
MRPL44	1	1.0351507700305047	1.0
MRPL45	1	0.9888523373102915	1.0
MRPL47	1	0.9899457668515891	1.0
MRPL48	1	1.0037539737833716	1.0
MRPL52	1	1.0489174856018193	1.0
MRPL54	1	1.0478774707532559	1.0
MRPL55	1	1.0812065714466232	1.0
MRPL58	1	1.1330858670851076	1.0
MRPS10	1	1.0310293037581788	1.0
MRPS14	1	1.0028275713610137	1.0
MRPS15	1	0.9686874614588828	1.0
MRPS18A	0.08509769360669237	0.7057812739279596	0.5123604251181851
MRPS18B	1	1.0094439965279376	1.0
MRPS21	1	0.9772357292154795	1.0
MRPS22	1	1.0352839386232027	1.0
MRPS23	1	0.9778947740451747	1.0
MRPS26	1	0.9923095291122501	1.0
MRPS27	1	1.0975407392802667	1.0
MRPS30	1	1.097597324903861	1.0
MRPS31	0.02801588507765749	1.323680633018427	0.18634642377816074
MRPS33	1	1.066149923023555	1.0
MRPS35	1	1.015204097018801	1.0
MRPS36	0.040109737986011	1.3187702235795458	0.25891165747612754
MRPS6	1	1.0794919394800326	1.0
MRPS7	1	1.1407468142558417	1.0
MRPS9	1	1.056089948432625	1.0
MRRF	1	0.9910433394107836	1.0
MRS2	1	1.1012051796578497	1.0
MRTFA	1	0.9919606950230356	1.0
MRTFB	1	1.0206558555390093	1.0
MRTO4	1	1.0462659697523689	1.0
MS4A1	1	1.0973528524717904	1.0
MS4A10	1	0.9636936976670598	1.0
MS4A12	0.0017028227445407107	1.3921668091001935	0.014707506831374478
MS4A13	1	1.070257732254333	1.0
MS4A14	0.0014451580094470035	1.2826345872505354	0.012704275321416651
MS4A15	1	1.0571619614471028	1.0
MS4A18	1	1.1889002238727855	1.0
MS4A2	1	0.9094958826701406	1.0
MS4A3	1	1.0038158329525189	1.0
MS4A4A	0.19144587586085568	1.193198011252745	1.0
MS4A5	1	1.1113856255556518	1.0
MS4A6A	1	1.1039760099896276	1.0
MS4A6E	0.011117882131674693	1.3689197951289862	0.07984945378943274
MS4A8	1	1.0786676948793867	1.0
MSANTD1	1	1.0537906156455312	1.0
MSANTD2	1	1.0029280197553958	1.0
MSANTD3	3.4272584122408895e-06	1.6781080760292197	5.293056508511283e-05
MSANTD4	1	1.0212387721752136	1.0
MSGN1	1	1.1058456291026324	1.0
MSH2	1	1.168633721446076	1.0
MSH3	1	1.0564897004133826	1.0
MSH4	1	1.010632491597948	1.0
MSH6	1	1.1317272153796698	1.0
MSI1	1	1.1064208976546803	1.0
MSI2	9.495341726825837e-08	1.2591114860773833	2.2601276069839725e-06
MSL1	1	0.9808631844623248	1.0
MSL2	1	0.9417235403951175	1.0
MSL3	1	1.03821168948428	1.0
MSLN	1	1.0849648466044524	1.0
MSMB	1	0.9399548878882436	1.0
MSMO1	1	0.8985759226974429	1.0
MSN	0.001795502998652447	1.328594797880742	0.015326365529490073
MSR1	1	1.11315768437879	1.0
MSRA	1	1.1213238781415935	1.0
MSRB1	1	1.1175033619551566	1.0
MSRB3	1	0.8690659624260704	1.0
MSS51	1	0.990595980246682	1.0
MSTO1	1	1.1088169378133252	1.0
MSX1	0.00027145001761692665	1.2023685714508703	0.002784545924683018
MSX2	0.054754982663742846	0.7687879349514085	0.34177202678164126
MT1A	0.00012870131525559897	1.5459199341773406	0.0014059768950656262
MT1E	2.1969146981514233e-07	4.073175729075218	4.599696231902535e-06
MT1F	3.57415623343507e-09	7.607450451611401	1.8669781963386943e-07
MT1G	3.55032852521217e-08	1.9339451034818116	1.011876686748087e-06
MT1H	1	0.9535929570320383	1.0
MT1HL1	1	1.1386807131133139	1.0
MT1M	3.57415623343507e-09	3.841915671556864	1.8669781963386943e-07
MT2A	3.57415623343507e-09	1.7805022403718007	1.8669781963386943e-07
MT3	1.1913854111450234e-10	1.2591397837216034	3.039025619595764e-08
MTA1	1	1.08215583974914	1.0
MTA2	9.153628563201221e-05	1.2177320083493968	0.0010331584451312294
MTA3	1	1.1162566080009009	1.0
MTARC1	1	0.9963520758566817	1.0
MTARC2	1.4892317639312792e-08	3.4510836983264706	5.020416772459963e-07
MTBP	1	0.9951223889512673	1.0
MTCH1	1	0.8966346626519678	1.0
MTCH2	1	1.0943678255559215	1.0
MTCL1	1	1.0308486942518453	1.0
MTDH	0.012980071975607655	1.2086961045036348	0.09188714226950748
MTERF1	1	1.063283439928011	1.0
MTERF2	0.0036965127065450754	1.2152644589668788	0.029237791717660142
MTERF3	1	1.0140345311012382	1.0
MTERF4	1	1.0246098297231758	1.0
MTF1	1	1.0083151968095618	1.0
MTF2	1	1.0203492162814554	1.0
MTFMT	1	0.9709269091441153	1.0
MTFR1	1	1.0496706164037704	1.0
MTFR2	1	1.0211689762689875	1.0
MTG2	1	1.0406138225474404	1.0
MTHFD1	1	1.0985399666433773	1.0
MTHFD1L	1	1.0966236992033842	1.0
MTHFD2	1	1.0004712193072358	1.0
MTHFD2L	1	1.0238755306959837	1.0
MTHFR	1	1.0943307761384626	1.0
MTHFSD	1	1.0060255490798675	1.0
MTIF2	1	0.9629406223500063	1.0
MTIF3	1	1.0985910453570906	1.0
MTLN	0.05226345801127454	0.6628293090712336	0.3276903829834318
MTM1	1	1.0879963736468865	1.0
MTMR1	1	1.0880244176194696	1.0
MTMR10	1	1.0145240300077882	1.0
MTMR11	0.0008702520008354446	1.3835048646708985	0.008009144241002093
MTMR12	1	1.0816046155570778	1.0
MTMR14	1	1.0243939649490634	1.0
MTMR2	1	0.9426048664862645	1.0
MTMR3	1	0.9056176001246931	1.0
MTMR4	1	0.9957849576405546	1.0
MTMR6	1	1.1603850872685184	1.0
MTMR7	1	0.8790856369782263	1.0
MTMR8	0.00778827919881454	0.741313090208749	0.05764004503764823
MTMR9	1	0.9972163805639506	1.0
MTNR1B	1	0.948755755331579	1.0
MTO1	0.006353611933605374	1.4653498377493017	0.04792608705955162
MTOR	1	1.0620018017585418	1.0
MTPAP	1	1.0378911936929354	1.0
MTPN	1	1.0124076382142202	1.0
MTR	1	1.035000983411628	1.0
MTRES1	1	1.0064798179907057	1.0
MTREX	1	1.010531427310114	1.0
MTRF1	1	0.9674342318329	1.0
MTRF1L	1	1.0186580119978037	1.0
MTRFR	1	0.9958852221160979	1.0
MTRR	1	1.0468571494626449	1.0
MTSS1	1	1.1438034942415864	1.0
MTSS2	1	0.9877045692009409	1.0
MTTP	1	1.03192755362021	1.0
MTURN	1	1.187386450428824	1.0
MTUS1	1	0.9639983529384853	1.0
MTUS2	1	1.0204535785935984	1.0
MTX2	1	1.0094163483575822	1.0
MTX3	1	1.0042647319567102	1.0
MUC1	1	1.0554019993570607	1.0
MUC12	1	0.877820072127042	1.0
MUC13	1	1.083031334786153	1.0
MUC16	1	0.8667395481718291	1.0
MUC17	1	1.0886751573487028	1.0
MUC19	1	1.0765919139679423	1.0
MUC2	1	0.9622237151754852	1.0
MUC21	1	0.9358804880734483	1.0
MUC22	1	0.8531986709980272	1.0
MUC3A	1	1.1607424907389354	1.0
MUC4	1	1.1070409106865902	1.0
MUC5AC	1	1.0097237099804364	1.0
MUC5B	1	1.1166391924675805	1.0
MUC6	1	1.1173187456899825	1.0
MUC7	1	1.1388149841964927	1.0
MUCL1	0.1498508261263317	1.2696475205395779	0.8667675335840916
MUL1	1	1.0499627432656125	1.0
MUS81	1	1.1290320063357713	1.0
MUSK	1	0.9276847489749679	1.0
MVB12A	5.242095809038103e-09	3.9367834745848356	2.431220495676611e-07
MVB12B	1	1.1418912290428676	1.0
MVD	1	1.0027306908659672	1.0
MVK	1	1.0310512718110534	1.0
MVP	1	0.9949306293422363	1.0
MX1	0.00024121575348413495	1.1933882320693652	0.002502920072593007
MX2	0.00018910062402879488	1.231313608929551	0.0019932403930858853
MXD1	1	0.9934375732197993	1.0
MXD3	1	1.1579976711577251	1.0
MXD4	1	0.9766020847488011	1.0
MXI1	1	1.1137684685443772	1.0
MXRA5	1	0.9050038454408064	1.0
MXRA7	1	1.1776800141125108	1.0
MXRA8	1	1.1704036546800762	1.0
MYADM	1	1.0271944000944568	1.0
MYB	1	1.0749455469773808	1.0
MYBBP1A	1	1.0414883517683862	1.0
MYBL1	0.15815988133329512	0.8149740922734776	0.9089887284288704
MYBL2	1	1.1803944216126725	1.0
MYBPC1	0.019055081051864674	1.2241154130790155	0.1311911900579347
MYBPC2	1	1.1308767717109551	1.0
MYBPC3	1	1.0185885773969061	1.0
MYBPH	1	1.0588142625420218	1.0
MYBPHL	1	1.110731445103798	1.0
MYC	1	1.0685381519711887	1.0
MYCBP2	1	1.0524944380990413	1.0
MYCBPAP	1	1.0213230832466988	1.0
MYCL	1	1.0949590598301249	1.0
MYCN	1	1.0145996602257268	1.0
MYCT1	0.08158659418632859	1.243468655586343	0.49374567972390626
MYD88	5.933099347502217e-08	1.8515035909947952	1.5261526977062427e-06
MYDGF	1	0.9048429164035307	1.0
MYEF2	1	0.9983679615300228	1.0
MYEOV	1	1.0585295809892803	1.0
MYF5	1	1.1737311233852972	1.0
MYF6	0.0015102387480547526	1.1937452902243404	0.013177995461218922
MYH10	1	0.9927235858766915	1.0
MYH11	1	1.0694314338944342	1.0
MYH13	1	0.9595369086090877	1.0
MYH14	1	1.1303223930439164	1.0
MYH15	1	1.095337393885211	1.0
MYH3	1	1.0109972962031422	1.0
MYH6	1	1.0367634926388427	1.0
MYH7	1	1.0781291820199939	1.0
MYH7B	1	1.0612960542276841	1.0
MYH9	1	1.090878431591654	1.0
MYL1	1	1.1391756643794049	1.0
MYL10	1	1.1412461090719523	1.0
MYL12A	1	1.0217927541208607	1.0
MYL12B	1	1.0954472230088657	1.0
MYL2	1	1.063521647862247	1.0
MYL3	1	1.0167994900365835	1.0
MYL4	1	0.9612512520904186	1.0
MYL5	0.030320645174611173	1.2021917576543912	0.20071690069092732
MYL6	0.42424242424242425	0.7235216429921254	1.0
MYL7	1	0.9449060927179216	1.0
MYLIP	1	1.0258546552764907	1.0
MYLK	1	1.0698647756960076	1.0
MYLK2	1	0.9651187128935182	1.0
MYLK3	1	1.0780172434596853	1.0
MYLK4	1	1.080675003586736	1.0
MYMK	0.002402557470336884	1.2672870040222863	0.019951786263432452
MYMX	1	1.1683946043827658	1.0
MYNN	1	0.9840037870306474	1.0
MYO10	1	0.9931118052074364	1.0
MYO15A	1	1.1675444632086125	1.0
MYO15B	2.1969146981514233e-07	1.3474285883880095	4.599696231902535e-06
MYO16	1	1.0955001152945723	1.0
MYO18A	1	1.093608036055623	1.0
MYO18B	1	1.0226274342122696	1.0
MYO19	1	1.0107666650216924	1.0
MYO1A	1	1.073990650382669	1.0
MYO1B	1	1.086322986491514	1.0
MYO1C	1	1.1174050567375797	1.0
MYO1D	1	1.1604431613249577	1.0
MYO1E	1	1.105357370563241	1.0
MYO1F	1	1.036966241129342	1.0
